state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha)
maharashtra,raigad,1988,151.3,345.6,2284.2,0.0,0.0,0.0,0.5,0.7,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.2,375.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1989,150.8,299.2,1984.08,0.0,0.0,0.0,0.4,0.8,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.5,172.41,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1990,152.4,251.4,1649.61,0.0,0.0,0.0,0.2,0.4,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.5,555.56,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1991,150.4,335.6,2231.38,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.9,333.33,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1992,139.0,294.5,2118.71,0.0,0.0,0.0,0.2,0.2,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,411.76,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1993,138.5,328.4,2371.12,0.0,0.0,0.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,444.44,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1994,146.1,321.1,2197.81,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,333.33,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1995,146.4,330.0,2254.1,0.0,0.0,0.0,0.2,0.4,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,666.67,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1996,142.4,332.2,2332.87,0.0,0.0,0.0,0.2,0.3,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,555.56,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1997,139.0,351.8,2530.94,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,240.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1998,135.4,347.7,2567.95,0.0,0.0,0.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,461.54,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,1999,135.7,328.5,2420.78,0.0,0.0,0.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2000,134.7,291.7,2165.55,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,666.67,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2001,133.7,356.8,2668.66,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,600.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2002,133.2,277.8,2085.59,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,600.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2003,133.1,376.3,2827.2,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,666.67,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2004,133.0,297.2,2234.59,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,800.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2005,129.5,295.0,2277.99,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,700.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2006,132.2,314.5,2378.97,0.0,0.0,0.0,0.3,0.5,1666.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78,780.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2007,133.1,334.62,2514.05,0.0,0.0,0.0,0.3,0.41,1366.67,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.61,677.78,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2008,132.3,359.8,2719.58,0.0,0.0,0.0,0.3,0.5,1666.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78,780.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2009,130.4,329.43,2526.3,0.0,0.0,0.0,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.56,629.21,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2010,126.2,299.08,2369.89,0.0,0.0,0.0,0.3,0.37,1233.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,560.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2011,126.8,306.16,2414.51,0.0,0.0,0.0,0.3,0.54,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,750.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2012,127.9,333.33,2606.18,0.0,0.0,0.0,0.3,0.47,1566.67,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.51,1275.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2013,127.9,365.9,2860.83,0.0,0.0,0.0,0.2,0.6,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2014,125.3,350.8,2799.68,0.0,0.0,0.0,0.2,0.6,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2015,115.6,339.9,2940.31,0.01,0.01,1000.0,0.2,0.3,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,857.14,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2016,113.3,309.1,2728.16,0.0,0.0,0.0,0.2,0.3,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,raigad,2017,114.24,310.8,2720.66,0.0,0.0,0.0,0.12,0.2,1626.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1966,132.0,108.0,818.18,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.3,42.76,0.4,2.0,5000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1967,132.0,166.0,1257.58,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,1.6,49.54,0.2,1.9,9500.0,0.0,0.0,0.0
maharashtra,ratnagiri,1968,134.4,161.0,1197.92,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.9,143.94,0.4,3.5,8750.0,0.0,0.0,0.0
maharashtra,ratnagiri,1969,133.8,146.3,1093.42,0.0,0.0,0.0,0.4,0.3,750.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1.3,99.24,0.5,3.0,6000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1970,144.9,199.4,1376.12,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4,127.27,0.5,3.5,7000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1971,144.4,172.7,1195.98,0.0,0.0,0.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.9,177.57,0.2,1.4,7000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1972,142.6,142.1,996.49,0.0,0.0,0.0,0.3,0.1,333.33,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.1,99.1,0.4,3.1,7750.0,0.0,0.0,0.0
maharashtra,ratnagiri,1973,143.6,208.1,1449.16,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.7,133.86,0.4,3.0,7500.0,0.0,0.0,0.0
maharashtra,ratnagiri,1974,144.2,197.6,1370.32,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.7,149.12,0.4,2.9,7250.0,0.0,0.0,0.0
maharashtra,ratnagiri,1975,147.8,232.1,1570.37,0.1,0.2,2000.0,0.5,0.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1.9,157.02,0.4,3.2,8000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1976,146.3,203.4,1390.29,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,181.82,0.5,4.4,8800.0,0.0,0.0,0.0
maharashtra,ratnagiri,1977,149.4,222.2,1487.28,0.0,0.0,0.0,0.5,0.3,600.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2.1,182.61,0.4,3.9,9750.0,0.0,0.0,0.0
maharashtra,ratnagiri,1978,149.0,252.8,1696.64,0.0,0.0,0.0,0.5,0.2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.1,155.56,0.3,2.7,9000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1979,147.3,211.6,1436.52,0.0,0.0,0.0,0.5,0.3,600.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.7,113.33,0.2,2.1,10500.0,0.0,0.0,0.0
maharashtra,ratnagiri,1980,147.0,256.0,1741.5,0.0,0.0,0.0,0.4,0.3,750.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.6,125.98,0.2,2.5,12500.0,0.0,0.0,0.0
maharashtra,ratnagiri,1981,153.4,278.4,1814.86,0.0,0.0,0.0,0.4,0.2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.9,150.79,0.5,4.0,8000.0,0.0,0.0,0.0
maharashtra,ratnagiri,1982,155.1,252.6,1628.63,0.0,0.0,0.0,0.4,0.2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.9,163.79,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1983,157.0,277.7,1768.79,0.0,0.0,0.0,0.5,0.3,600.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.6,134.45,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1984,162.8,316.0,1941.03,0.0,0.0,0.0,2.2,2.3,1045.45,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.9,154.47,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1985,162.9,293.0,1798.65,0.0,0.0,0.0,2.7,2.5,925.93,0.4,0.2,500.0,0.0,0.0,0.0,19.2,3.7,192.71,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1986,157.0,228.0,1452.23,0.0,0.0,0.0,2.6,4.5,1730.77,0.2,0.0,0.0,0.0,0.0,0.0,19.1,7.3,382.2,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1987,159.0,306.0,1924.53,0.0,0.0,0.0,3.5,5.6,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,7.1,292.18,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1988,156.4,309.6,1979.54,0.0,0.0,0.0,4.2,8.9,2119.05,0.2,0.1,500.0,0.0,0.0,0.0,14.0,7.7,550.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1989,151.7,360.9,2379.04,0.0,0.0,0.0,4.9,9.9,2020.41,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.4,569.23,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1990,161.2,339.5,2106.08,0.0,0.0,0.0,4.5,11.2,2488.89,0.0,0.0,0.0,0.0,0.0,0.0,15.5,13.8,890.32,0.1,1.09,10900.0,0.0,0.0,0.0
maharashtra,ratnagiri,1991,160.0,342.3,2139.38,0.0,0.0,0.0,4.6,9.1,1978.26,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.0,1140.35,0.1,1.09,10900.0,0.0,0.0,0.0
maharashtra,ratnagiri,1992,160.7,333.2,2073.43,0.0,0.0,0.0,5.3,11.2,2113.21,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.7,1144.14,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1993,161.2,355.0,2202.23,0.0,0.0,0.0,5.9,12.5,2118.64,0.0,0.0,0.0,0.0,0.0,0.0,12.1,14.3,1181.82,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1994,162.8,371.1,2279.48,0.0,0.0,0.0,6.3,12.9,2047.62,0.0,0.0,0.0,0.0,0.0,0.0,12.2,14.5,1188.52,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1995,164.6,389.8,2368.17,0.0,0.0,0.0,6.3,12.5,1984.13,0.0,0.0,0.0,0.0,0.0,0.0,12.2,13.9,1139.34,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1996,160.5,404.4,2519.63,0.0,0.0,0.0,6.3,13.3,2111.11,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.2,1690.48,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1997,154.1,377.1,2447.11,0.0,0.0,0.0,4.0,6.6,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,9.9,559.32,0.1,1.75,17500.0,0.0,0.0,0.0
maharashtra,ratnagiri,1998,158.9,438.5,2759.6,0.0,0.0,0.0,5.4,6.8,1259.26,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.4,973.68,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,1999,159.8,374.1,2341.05,0.0,0.0,0.0,5.6,9.5,1696.43,0.0,0.0,0.0,0.0,0.0,0.0,7.8,8.6,1102.56,0.2,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2000,158.6,364.6,2298.87,0.0,0.0,0.0,5.4,9.5,1759.26,0.0,0.0,0.0,0.0,0.0,0.0,7.7,9.9,1285.71,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2001,157.3,407.6,2591.23,0.0,0.0,0.0,5.4,9.7,1796.3,0.0,0.0,0.0,0.0,0.0,0.0,7.8,10.7,1371.79,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2002,157.7,321.4,2038.05,0.0,0.0,0.0,5.2,10.7,2057.69,0.0,0.0,0.0,0.0,0.0,0.0,7.7,11.5,1493.51,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2003,158.4,484.5,3058.71,0.0,0.0,0.0,5.3,9.5,1792.45,0.0,0.0,0.0,0.0,0.0,0.0,7.9,10.6,1341.77,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2004,158.1,406.5,2571.16,0.0,0.0,0.0,5.3,9.6,1811.32,0.0,0.0,0.0,0.0,0.0,0.0,8.1,10.7,1320.99,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2005,155.9,419.4,2690.19,0.0,0.0,0.0,5.4,9.4,1740.74,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.5,1280.49,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2006,156.8,440.4,2808.67,0.0,0.0,0.0,5.7,9.0,1578.95,0.0,0.0,0.0,0.0,0.0,0.0,8.2,9.7,1182.93,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2007,155.9,410.49,2633.03,0.0,0.0,0.0,5.9,10.53,1784.75,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.43,1344.71,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2008,156.0,417.1,2673.72,0.0,0.0,0.0,5.9,8.3,1406.78,0.0,0.0,0.0,0.0,0.0,0.0,8.6,9.28,1079.07,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2009,155.9,407.55,2614.18,0.0,0.0,0.0,5.8,8.54,1472.41,0.0,0.0,0.0,0.0,0.0,0.0,8.25,9.11,1104.24,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2010,156.0,430.11,2757.12,0.0,0.0,0.0,5.8,9.17,1581.03,0.1,0.0,0.0,0.0,0.0,0.0,8.68,9.71,1118.66,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2011,155.5,437.44,2813.12,0.0,0.0,0.0,5.1,8.08,1584.31,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.99,1123.75,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2012,150.7,428.18,2841.27,0.0,0.0,0.0,4.21,6.68,1586.7,0.03,0.0,0.0,0.0,0.0,0.0,6.77,7.5,1107.83,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2013,148.9,451.6,3032.91,0.0,0.0,0.0,4.1,7.6,1853.66,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.34,1391.67,1.1,9.67,8790.91,0.0,0.0,0.0
maharashtra,ratnagiri,2014,142.5,448.3,3145.96,0.0,0.0,0.0,3.3,5.0,1515.15,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.1,1416.67,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra,ratnagiri,2015,138.2,370.2,2678.73,0.0,0.0,0.0,2.91,4.41,1515.46,0.01,0.0,0.0,0.0,0.0,0.0,4.5,5.1,1133.33,1.4,10.83,7735.71,0.0,0.0,0.0
maharashtra,ratnagiri,2016,139.34,445.3,3195.78,0.0,0.0,0.0,1.5,2.17,1446.67,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13.1,10046.01,0.0,0.0,0.0
maharashtra,ratnagiri,2017,139.25,430.7,3093.02,0.0,0.0,0.0,1.37,2.64,1921.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,6.85,5998.25,0.0,0.0,0.0
maharashtra,nasik,1966,38.0,22.0,578.95,86.0,38.0,441.86,59.0,27.0,457.63,0.0,0.0,0.0,0.0,0.0,0.0,177.3,27.5,155.1,8.4,54.2,6452.38,9.0,1.0,111.11
maharashtra,nasik,1967,36.0,38.0,1055.56,86.0,46.0,534.88,45.0,30.0,666.67,0.0,0.0,0.0,0.0,0.0,0.0,118.7,30.3,255.27,8.1,53.0,6543.21,13.0,3.0,230.77
maharashtra,nasik,1968,34.0,34.0,1000.0,89.2,49.0,549.33,47.1,30.0,636.94,0.0,0.0,0.0,0.0,0.0,0.0,73.0,30.3,415.07,13.0,122.8,9446.15,10.1,1.0,99.01
maharashtra,nasik,1969,34.0,23.9,702.94,79.3,40.0,504.41,44.0,22.3,506.82,0.0,0.0,0.0,0.0,0.0,0.0,68.4,22.5,328.95,15.1,159.6,10569.54,9.0,1.3,144.44
maharashtra,nasik,1970,34.8,36.2,1040.23,78.0,56.4,723.08,42.8,36.5,852.8,0.0,0.0,0.0,0.0,0.0,0.0,66.8,36.8,550.9,14.3,140.3,9811.19,10.5,1.3,123.81
maharashtra,nasik,1971,34.7,29.9,861.67,94.4,43.0,455.51,46.5,25.0,537.63,0.0,0.0,0.0,0.0,0.0,0.0,73.3,25.2,343.79,13.9,121.1,8712.23,8.4,1.8,214.29
maharashtra,nasik,1972,36.4,5.3,145.6,52.9,15.0,283.55,49.5,8.9,179.8,0.0,0.0,0.0,0.0,0.0,0.0,72.4,9.1,125.69,14.7,127.5,8673.47,7.7,1.8,233.77
maharashtra,nasik,1973,33.8,36.6,1082.84,87.4,61.9,708.24,48.8,48.5,993.85,0.0,0.0,0.0,0.0,0.0,0.0,75.2,49.2,654.26,14.3,128.5,8986.01,2.6,0.5,192.31
maharashtra,nasik,1974,33.8,36.3,1073.96,94.3,66.9,709.44,56.1,42.9,764.71,0.0,0.0,0.0,0.0,0.0,0.0,83.7,43.6,520.91,17.1,174.7,10216.37,6.1,1.5,245.9
maharashtra,nasik,1975,35.8,59.5,1662.01,108.4,93.7,864.39,54.7,56.0,1023.77,0.0,0.0,0.0,0.0,0.0,0.0,78.7,56.9,723.0,16.1,154.2,9577.64,2.3,0.8,347.83
maharashtra,nasik,1976,36.2,58.7,1621.55,119.5,97.1,812.55,67.2,65.6,976.19,0.0,0.0,0.0,0.0,0.0,0.0,92.3,66.3,718.31,17.6,182.6,10375.0,3.5,0.4,114.29
maharashtra,nasik,1977,37.7,63.9,1694.96,113.2,81.4,719.08,67.0,45.7,682.09,0.0,0.0,0.0,0.0,0.0,0.0,88.0,46.5,528.41,26.9,281.3,10457.25,3.8,0.5,131.58
maharashtra,nasik,1978,41.0,53.5,1304.88,108.1,78.0,721.55,65.7,41.6,633.18,0.0,0.0,0.0,0.0,0.0,0.0,87.5,42.2,482.29,24.0,233.8,9741.67,3.1,0.8,258.06
maharashtra,nasik,1979,39.8,54.3,1364.32,119.5,100.0,836.82,59.3,71.9,1212.48,0.0,0.0,0.0,0.0,0.0,0.0,69.8,72.4,1037.25,17.1,179.6,10502.92,3.3,1.0,303.03
maharashtra,nasik,1980,40.6,45.2,1113.3,105.3,93.1,884.14,58.3,63.6,1090.91,0.0,0.0,0.0,0.0,0.0,0.0,74.4,42.9,576.61,19.7,213.8,10852.79,3.4,0.7,205.88
maharashtra,nasik,1981,39.7,57.8,1455.92,106.5,86.5,812.21,55.4,51.7,933.21,0.2,0.1,500.0,0.0,0.0,0.0,69.6,37.2,534.48,19.3,212.4,11005.18,3.5,0.8,228.57
maharashtra,nasik,1982,38.8,41.2,1061.86,92.1,63.3,687.3,58.6,47.1,803.75,0.1,0.0,0.0,0.0,0.0,0.0,70.1,21.7,309.56,19.7,208.0,10558.38,3.4,0.9,264.71
maharashtra,nasik,1983,40.0,54.7,1367.5,95.4,74.0,775.68,66.5,71.3,1072.18,0.2,0.1,500.0,0.0,0.0,0.0,62.0,32.3,520.97,23.3,215.5,9248.93,3.5,0.5,142.86
maharashtra,nasik,1984,40.5,45.4,1120.99,92.8,72.0,775.86,51.2,36.4,710.94,0.5,0.2,400.0,0.0,0.0,0.0,60.2,38.9,646.18,23.2,252.0,10862.07,3.8,0.5,131.58
maharashtra,nasik,1985,39.6,29.9,755.05,85.0,55.7,655.29,34.6,13.6,393.06,0.0,0.0,0.0,0.0,0.0,0.0,58.7,21.4,364.57,20.4,185.3,9083.33,3.9,0.8,205.13
maharashtra,nasik,1986,39.0,21.0,538.46,67.7,44.6,658.79,34.0,17.2,505.88,0.9,0.4,444.44,0.0,0.0,0.0,55.9,19.0,339.89,20.1,173.6,8636.82,4.0,0.3,75.0
maharashtra,nasik,1987,36.0,31.0,861.11,76.0,64.0,842.11,34.0,25.0,735.29,0.9,0.4,444.44,0.0,0.0,0.0,64.8,37.8,583.33,26.3,228.0,8669.2,2.0,0.2,100.0
maharashtra,nasik,1988,37.3,46.9,1257.37,89.0,107.4,1206.74,46.6,40.6,871.24,3.7,1.1,297.3,0.0,0.0,0.0,71.9,49.5,688.46,24.8,246.5,9939.52,2.6,0.2,76.92
maharashtra,nasik,1989,38.8,39.1,1007.73,82.5,89.1,1080.0,46.8,44.5,950.85,0.0,0.0,0.0,0.0,0.0,0.0,75.3,50.4,669.32,28.4,289.7,10200.7,0.5,0.1,200.0
maharashtra,nasik,1990,39.5,41.8,1058.23,88.8,90.9,1023.65,50.0,41.2,824.0,1.0,0.5,500.0,1.6,1.5,937.5,76.4,53.4,698.95,29.8,333.01,11174.83,1.7,0.53,311.76
maharashtra,nasik,1991,41.5,31.9,768.67,68.9,57.7,837.45,52.5,27.4,521.9,3.0,1.1,366.67,0.4,0.3,750.0,81.3,35.0,430.5,33.8,376.62,11142.6,0.7,0.12,171.43
maharashtra,nasik,1992,41.8,49.1,1174.64,60.6,75.8,1250.83,44.0,48.4,1100.0,4.1,2.1,512.2,0.5,0.5,1000.0,70.2,56.5,804.84,28.8,250.86,8710.42,0.5,0.14,280.0
maharashtra,nasik,1993,46.1,57.9,1255.97,64.8,94.3,1455.25,45.6,38.1,835.53,3.0,1.8,600.0,1.7,2.3,1352.94,72.0,48.8,677.78,20.6,169.66,8235.92,0.3,0.09,300.0
maharashtra,nasik,1994,44.7,55.3,1237.14,72.8,120.1,1649.73,48.9,37.5,766.87,2.5,1.2,480.0,3.1,3.5,1129.03,75.7,47.9,632.76,30.9,285.59,9242.39,0.9,0.27,300.0
maharashtra,nasik,1995,38.7,37.0,956.07,61.9,82.7,1336.03,40.0,29.0,725.0,1.2,0.7,583.33,2.0,2.2,1100.0,66.1,37.6,568.84,30.5,264.52,8672.79,2.3,0.32,139.13
maharashtra,nasik,1996,42.0,60.5,1440.48,73.8,106.9,1448.51,50.0,53.8,1076.0,1.6,1.0,625.0,1.9,2.6,1368.42,77.5,63.5,819.35,24.5,213.71,8722.86,2.8,0.65,232.14
maharashtra,nasik,1997,44.2,59.1,1337.1,69.9,90.3,1291.85,46.3,38.5,831.53,1.0,0.9,900.0,2.6,2.7,1038.46,73.5,52.9,719.73,12.4,117.12,9445.16,6.0,0.92,153.33
maharashtra,nasik,1998,45.6,57.2,1254.39,83.9,112.2,1337.31,45.7,46.5,1017.51,2.0,0.8,400.0,5.9,8.6,1457.63,77.6,62.9,810.57,23.7,213.83,9022.36,4.2,0.75,178.57
maharashtra,nasik,1999,47.8,57.2,1196.65,85.7,122.6,1430.57,42.6,34.2,802.82,1.6,0.7,437.5,8.3,13.3,1602.41,75.4,56.37,747.61,23.9,200.57,8392.05,5.8,1.65,284.48
maharashtra,nasik,2000,45.6,39.8,872.81,39.4,44.5,1129.44,37.7,22.3,591.51,1.4,0.8,571.43,7.5,8.8,1173.33,69.8,36.6,524.36,25.1,228.45,9101.59,5.7,0.97,170.18
maharashtra,nasik,2001,46.6,56.3,1208.15,36.8,48.9,1328.8,36.1,24.1,667.59,1.4,0.5,357.14,5.5,10.0,1818.18,65.6,42.44,646.95,23.6,184.69,7825.85,6.2,0.66,106.45
maharashtra,nasik,2002,49.1,43.9,894.09,35.0,49.5,1414.29,36.4,34.8,956.04,1.1,0.4,363.64,7.5,7.9,1053.33,81.8,52.65,643.64,23.3,165.3,7094.42,5.4,1.14,211.11
maharashtra,nasik,2003,50.6,66.3,1310.28,35.5,41.3,1163.38,37.5,28.3,754.67,0.9,0.3,333.33,8.9,20.0,2247.19,81.7,58.36,714.32,20.4,115.94,5683.33,7.2,0.8,111.11
